日期,西德州(美元/桶),杜拜(美元/桶),布蘭特(美元/桶),備註
20100326,80.04,77.67,77.65,
20100325,80.3,77.27,79.01,
20100324,80.2,77.45,78.18,
20100323,81.48,77.47,79.39,
20100322,81.52,76.65,78.27,
20100319,80.6,78.09,77.94,
20100318,82.19,77.67,80.14,
20100317,82.75,77.95,80.49,
20100316,81.8,75.81,79.69,
20100315,79.73,77.35,77.2,
20100312,81.21,78.31,79.34,
20100311,82.22,77.87,79.44,
20100310,82.09,77.52,80.03,
20100309,81.38,77.65,78.91,
20100308,81.68,78.18,79.26,
20100305,81.65,77.05,79.29,
20100304,80.4,76.6,77.43,
20100303,80.76,76.09,79.68,
20100302,79.86,75.16,77.4,
20100301,78.69,76.5,76.89,
20100226,79.66,74.29,76.36,
20100225,78,76,74.1,
20100224,79.64,75.41,77.13,
20100223,78.81,76.66,76.42,
20100222,79.99,76.65,77.23,
20100219,79.88,74.99,76.64,
20100218,78.93,74.03,76.56,
20100217,77.37,75.07,74.84,
20100216,74.22,72.81,74.77,
20100215,74.22,72.81,71.99,
20100212,74.22,72.81,71.34,
20100211,75.19,72.31,72.5,
20100210,74.45,71.39,70.92,
20100209,73.89,70.06,70.18,
20100208,71.52,69.46,69.81,
20100205,71.98,70.62,70.72,
20100204,72.96,74.78,72.8,
20100203,76.9,76,76.05,
20100202,77.21,72.91,74.23,
20100201,74.8,71.28,71.85,
20100129,72.68,71.59,71.95,
20100128,73.93,72.3,71.16,
20100127,73.61,72.38,72.88,
20100126,74.72,72.34,72.65,
20100125,75.07,72.32,72.63,
20100122,74.08,74.45,73.1,
20100121,75.92,75.96,74.46,
20100120,77.04,76.5,75.32,
20100119,79.06,76.17,75.49,
20100118,78.06,76.45,76.25,
20100115,78.06,77.55,77.13,
20100114,79.35,78.45,78.02,
20100113,79.77,77.94,77.4,
20100112,80.84,80.04,79.58,
20100111,82.23,81.35,80.14,
20100108,82.85,80.34,80.24,
20100107,82.65,80.76,80.61,
20100106,83.17,79.92,80.37,
20100105,81.81,79.83,79.52,
20100104,81.61,78.27,78.86,
20091231,79.35,78.04,78,
20091230,79.33,77.44,77.54,
20091229,78.85,76.95,76.93,
20091228,78.57,75.53,74.54,
20091224,77.54,75.26,74.54,
20091223,75.25,72.91,74.03,
20091222,73.53,72.33,71.59,
20091221,72.23,73.06,72.88,
20091218,72.97,72.98,72.09,
20091217,72.68,73.26,71.56,
20091216,72.55,73.19,73.35,
20091215,70.71,72.17,71.5,
20091214,69.67,72.31,71.13,
20091211,69.79,73.15,70.31,
20091210,70.36,73.74,69.36,
20091209,70.3,76.58,76.6,
20091208,73.91,77.4,74.57,
20091207,73.77,78.18,75.85,
20091204,75.8,78.38,77.86,
20091203,76.28,79.39,77.83,
20091202,76.65,79.7,77.1,
20091201,78.31,79.34,78.84,
20091130,77.63,77.71,76.61,
20091127,76.42,77.59,76.1,
20091126,76.42,77.59,76.52,
20091125,76.42,76.96,76.58,
20091124,75.05,77.16,75.43,
20091123,76.6,78.02,78.26,
20091120,76.67,77.59,75.83,
20091119,77.62,78.7,76.76,
20091118,79.6,79.02,79.03,
20091117,79.17,78.29,77.31,
20091116,78.78,77.34,77.35,
20091113,76.48,77.19,75.12,
20091112,76.67,78.4,75.29,
20091111,79.3,78.1,77.07,
20091110,79.1,77.37,77.13,
20091109,79.4,77.27,77.25,
20091106,77.39,78.74,74.91,
20091105,79.63,78.45,78.16,
20091104,80.83,78.21,78.51,
20091103,79.79,76.17,75.77,
20091102,77.03,75.51,75.88,
20091030,76.95,77.09,75.19,
20091029,80.12,75.52,77.39,
20091028,77.44,76.88,75.25,
20091027,79.44,76.76,77.11,
20091026,78.81,77.85,76.19,
20091023,79.77,78.52,77.53,
20091022,80.84,77.8,78.27,
20091021,81.22,75.8,77.48,
20091020,78.64,76.38,76.17,
20091019,79.31,76.03,76.46,
20091016,78.69,75.3,74.97,
20091015,77.57,73.4,73.47,
20091014,75.18,72.56,72.13,
20091013,74.2,71.54,70.7,
20091012,72.9,70.3,70.56,
20091009,72.32,69.07,69.21,
20091008,71.49,67.67,68.45,
20091007,69.64,68.72,67.58,
20091006,71.08,68.48,68.39,
20091005,70.58,67.68,65.49,
20091002,69.89,68.08,66.58,
20091001,70.77,68.27,67.25,
20090930,70.28,65.33,65.83,
20090929,66.59,64.98,64.41,
20090928,66.9,64.02,65.2,
20090925,65.76,64.74,64.76,
20090924,65.84,66.58,64.93,
20090923,68.65,69.61,67.35,
20090922,71.62,68.66,69.64,
20090921,69.51,69.93,68.14,
20090918,71.92,69.93,70.24,
20090917,72.61,70.62,70.79,
20090916,72.53,68.77,68.41,
20090915,70.94,67.2,66.16,
20090914,68.78,67.05,66.3,
20090911,69.22,69.21,68.44,
20090910,72.02,69.96,68.87,
20090909,71.3,69.13,69.85,
20090908,71.32,67.3,69.15,
20090907,67.96,66.92,66.46,
20090904,67.89,66.98,65.77,
20090903,67.91,67.76,66.61,
20090902,68.04,67.09,67.85,
20090901,68.5,69.19,68.74,
20090831,69.39,70.38,73.14,
20090828,72.96,71.5,73.14,
20090827,72.72,70.11,70.95,
20090826,71.36,70.88,70.79,
20090825,71.57,72.09,72.91,
20090824,73.73,72.67,74.3,
20090821,73.5,71.77,73.77,
20090820,72.41,72.73,73.91,
20090819,72.34,70.08,73.27,
20090818,69.15,69.3,70.74,
20090817,66.63,68.49,68.98,
20090814,67.34,72.6,71.35,
20090813,70.97,72.24,73.82,
20090812,70.25,70.82,73.06,
20090811,69.36,71.82,71.77,
20090810,70.92,71.72,73.45,
20090807,70.8,71.72,74.5,
20090806,71.99,73.17,74.77,
20090805,71.82,72.38,74.72,
20090804,71.53,71.21,73.87,
20090803,71.47,71.36,73.37,
20090731,69.13,67.78,69.96,
20090730,67.37,64.71,68.89,
20090729,62.83,66.63,65.98,
20090728,66.5,68.79,68.75,
20090727,70.09,68.98,70.04,
20090724,66.5,67.89,68.89,
20090723,65.83,65.75,68.12,
20090722,64.17,64.65,65.39,
20090721,64.75,64.9,66.1,
20090720,64.12,65.31,64.88,
20090717,63.63,63.19,63.7,
20090716,61.97,63.16,62.12,
20090715,61.82,62.03,61.44,
20090714,59.45,62.08,60.28,
20090713,59.82,60.5,58.6,
20090710,59.91,60.78,58.83,
20090709,60.32,61.74,59.26,
20090708,60.27,62.48,59.91,
20090707,62.7,64,62.08,
20090706,64.06,64.26,63.08,
20090703,67.02,66.72,65.37,
20090702,67.02,67.98,66.17,
20090701,69.25,69.91,68.9,
20090630,69.08,71.85,68.09,
20090629,71.5,69.39,69.89,
20090626,69.39,70.08,68.42,
20090625,69.81,69.07,68.39,
20090624,68.15,68.86,68.17,
20090623,68.95,66.58,66.76,
20090622,66.94,69.33,66.27,
20090619,69.73,71.36,70.79,
20090618,71.5,71.01,70.24,
20090617,70.89,70.18,69.31,
20090616,70.86,70.1,70.6,
20090615,70.41,70.73,68.12,
20090612,72.22,71.48,69.94,
20090611,72.76,71.19,71.54,
20090610,71.27,70.95,70.5,
20090609,69.85,69.24,68.95,
20090608,68.41,67.32,67.52,
20090605,68.57,69.08,67.76,
20090604,68.78,66.83,67.73,
20090603,65.94,67.72,65.91,
20090602,68.87,66.46,67.69,
20090601,68.34,66.28,66.84,
20090529,66.35,63.86,64.93,
20090528,65.09,61.23,63.57,
20090527,63.46,61.05,61.47,
20090526,62.49,58.28,59.29,
20090525,60.93,59.15,58.53,
20090522,60.93,59.51,58.53,
20090521,60.34,59.23,58.07,
20090520,61.59,58.59,58.99,
20090519,59.57,58.7,57.07,
20090518,58.04,58.09,57.56,
20090515,56.36,57.87,56.5,
20090514,58.61,56.52,56.08,
20090513,58.04,58.09,57.56,
20090512,58.86,57.37,56.64,
20090511,58.5,56.75,55.85,
20090508,58.63,56.76,56.18,
20090507,56.71,56.86,56.02,
20090506,56.34,53.97,54.55,
20090505,53.84,53.32,52.8,
20090504,54.46,52.62,51.95,
20090501,53.18,50.06,51.95,
20090430,51.11,50.06,50.37,
20090429,50.99,49.2,50.57,
20090428,49.58,48.02,48.99,
20090427,50.82,48.81,49.39,
20090424,50.75,48.94,50.79,
20090423,48.94,48.25,48.79,
20090422,47.36,48.61,48.52,
20090421,46.79,48.58,48.82,
20090420,45.88,50.98,48.98,
20090417,50.33,51.16,52.35,
20090416,49.97,51.61,51.99,
20090415,49.27,51.46,51.3,
20090414,49.41,51.02,51.67,
20090413,50.07,52.15,52.86,
20090409,52.24,51.99,52.86,
20090408,49.4,49.17,52.09,
20090407,49.15,51.2,50.99,
20090406,51.05,52.58,50.86,
20090403,52.51,50.75,50.76,
20090402,52.64,50.87,48.24,
20090401,48.39,47.01,46.54,
20090331,49.65,46.8,46.48,
20090330,48.43,48.31,48.44,
20090327,52.38,50.87,50.31,
20090326,54.34,50.42,51.31,
20090325,52.22,50.16,51.1,
20090324,53.52,50.22,51.33,
20090323,53.19,49.61,51.87,
20090320,51.25,48.62,49.9,
20090319,51.06,46.46,48.06,
20090318,48.15,46.04,45.27,
20090317,49.18,43.77,45.92,
20090316,47.35,42.07,43.98,
20090313,46.26,44.03,45.24,
20090312,47.03,41.46,42.65,
20090311,42.35,43.1,43.01,
20090310,45.71,43.12,43.89,
20090309,47.08,43.71,44.41,
20090306,44.65,43.04,43.05,
20090305,45.39,43.98,44.65,
20090304,45.4,41.93,46.3,
20090303,40.17,41.24,43.2,
20090302,40.18,43.66,43.41,
20090227,44.79,44.05,44.66,
20090226,45.1,43.38,45.15,
20090225,41.83,41.39,42.66,
20090224,39.18,40.13,40.4,
20090223,37.33,41.44,41.22,
20090220,39.34,41.38,39.96,
20090219,39.49,40.1,40.5,
20090218,34.62,40.45,39.7,
20090217,34.95,42.75,40.64,
20090216,37.54,43.32,43.17,
20090213,37.54,44.36,44.19,
20090212,33.98,44.53,43.54,
20090211,34.96,44.6,44.56,
20090210,39.6,45.56,45.78,
20090209,39.59,45.12,46.85,
20090206,40.18,45.45,44.06,
20090205,41.17,43.42,44.54,
20090204,40.34,42.86,43.96,
20090203,40.8,42.74,43.61,
20090202,40.1,44.8,43.75,
20090130,41.7,43.9,44.49,
20090129,41.47,42.95,43.52,
20090128,42.16,42.59,42.47,
20090127,41.61,42.41,42.22,
20090126,45.74,42.41,47.13,
20090123,46.57,42.41,43.15,
20090122,42.19,42.15,42.74,
20090121,42.57,40.61,42.9,
20090120,38.68,40.69,43.62,
20090119,36.52,43.56,42.09,
20090116,36.52,45.1,45.62,
20090115,35.4,44.18,43.39,
20090114,37.31,44.93,42.82,
20090113,37.78,42.2,43.45,
20090112,37.61,44.29,40.64,
20090109,40.85,45.93,42.43,
20090108,41.72,45.71,42.88,
20090107,42.65,50.25,46.06,
20090106,48.61,48.53,48.57,
20090105,48.82,45.48,45.93,
20090102,46.35,42.88,40.06,
20081231,44.61,36.45,36.57,
20081230,39.04,36.74,36.2,
20081229,39.85,36.84,36.1,
20081224,31.66,36.88,33.68,
20081223,38.17,37.37,35.51,
20081222,31.12,40.44,38.39,
20081219,34.18,40.46,40.02,
20081218,36.54,42.45,40.59,
20081217,40.08,43.59,42.4,
20081216,43.63,42.55,42.71,
20081215,44.51,43.82,45.92,
20081212,46.31,42.53,43.24,
20081211,47.98,39.68,43.82,
20081210,43.55,39.28,39.26,
20081209,42.07,39.73,39.04,
20081208,43.73,38.91,41.64,
20081205,40.84,38.91,37.16,
20081204,43.68,40.92,42.38,
20081203,46.79,41.86,43.18,
20081202,46.99,42.56,44.06,
20081201,49.28,47.39,46.52,
20081128,54.43,47.61,48.6,
20081127,54.43,47.24,50.5,
20081126,54.43,44.18,49.97,
20081125,49.87,46.13,47.89,
20081124,53.53,42.82,50.2,
20081121,49.57,42.91,45.56,
20081120,48.71,44.89,46.78,
20081119,53.65,45.89,49.14,
20081118,54.39,46.67,49.31,
20081117,54.97,47.92,51.59,
20081114,57.06,49.51,51.21,
20081113,58.27,47.35,51.05,
20081112,56.17,51.26,51.94,
20081111,59.33,52.78,54.05,
20081110,62.44,55.78,56.85,
20081107,61.05,53.81,56.56,
20081106,60.77,56.21,56.18,
20081105,65.33,59.36,61.62,
20081104,70.54,55.21,64.02,
20081103,63.92,60.44,60.75,
20081031,67.82,55.74,60.72,
20081030,65.96,60.56,61.32,
20081029,67.52,55.42,64.55,
20081028,62.76,54.94,59.34,
20081027,63.25,56.47,59.55,
20081024,63.22,56.47,61.03,
20081023,66.8,58.54,65.86,
20081022,65.59,59.81,64.18,
20081021,71.23,63.53,66.24,
20081020,74.23,62.83,67.74,
20081017,71.87,61.31,66.31,
20081016,69.87,61.91,64.47,
20081015,74.56,68.59,69.07,
20081014,78.65,73.75,75,
20081013,81.21,70.93,74.18,
20081010,77.73,72,74.52,
20081009,86.59,76.54,81.71,
20081008,88.97,74.56,80.52,
20081007,90.08,77.99,83.12,
20081006,87.84,80.25,84.51,
20081003,93.89,85.41,89.5,
20081002,93.97,89.54,90.19,
20081001,98.55,87.94,92.3,
20080930,100.67,87.94,93.54,
20080929,96.38,94.11,95.94,
20080926,106.33,95.76,101.49,
20080925,110.53,95.22,100.63,
20080924,106.95,97.11,102.31,
20080923,111.17,96.88,102.13,
20080922,114.37,95.1,100.77,
20080919,104.56,89.88,93.91,
20080918,97.89,88.37,91.02,
20080917,97.16,87.17,87.02,
20080916,91.41,86.56,86.75,
20080915,95.45,92.35,90.84,
20080912,100.97,95.46,96.64,
20080911,100.62,95.62,96.47,
20080910,103.01,97.92,96.28,
20080909,102.52,98.95,99.31,
20080908,106.25,101.83,101.65,
20080905,106.25,101.33,102.03,
20080904,107.91,104.75,103.43,
20080903,109.37,103.27,104.99,
20080902,107.8,101.65,105.17,
20080901,115.48,111.61,107.78,
20080829,115.48,111.03,113.63,
20080828,115.61,112.24,113.52,
20080827,118.31,111.52,113.1,
20080826,115.59,110.52,115.89,
20080825,114.69,111.34,111.05,
20080822,114.19,116.74,114.61,
20080821,121.04,112.24,117.76,
20080820,115.07,110.7,109.01,
20080819,114.38,107.93,109.37,
20080818,112.98,109.58,108.4,
20080815,113.63,108.09,107.55,
20080814,115.01,111.9,111.16,
20080813,116.02,109.69,111.2,
20080812,113.03,110.28,109.31,
20080811,114.58,113.21,111.13,
20080808,115.14,114.16,112.58,
20080807,119.86,115.3,116.94,
20080806,118.62,116.11,114.44,
20080805,118.83,117.32,116.11,
20080804,121.42,122.51,121.7,
20080801,125.1,120.4,124.72,
20080731,124.1,123.33,124.71,
20080730,126.79,119.96,122.76,
20080729,122.19,122.53,123.01,
20080728,124.74,121.28,125.99,
20080725,122.42,122.6,125.01,
20080724,125.13,120.99,125.77,
20080723,123.92,123.58,127.72,
20080722,127.5,129.01,127.89,
20080721,131.06,127.7,129.7,
20080718,128.9,128.15,130.63,
20080717,129.37,131.08,134.81,
20080716,134.59,134.05,133.32,
20080715,138.59,140.22,136.94,
20080714,145.49,139.01,142.78,
20080711,144.72,139.03,143.98,
20080710,141.51,132.81,136.39,
20080709,135.66,134.15,134.57,
20080708,136.05,137.51,134.67,
20080707,145.31,138.91,140.26,
20080704,145.31,140.7,143.54,
20080703,145.31,140.31,144.52,
20080702,143.59,136.73,142.19,
20080701,140.99,136.56,141.55,
20080630,140.03,136.16,138.99,
20080627,140.22,135.15,139.39,
20080626,139.67,128.41,137.09,
20080625,133.97,130.8,132.03,
20080624,136.38,130.88,135.88,
20080623,136.03,130.07,135.15,
20080620,134.62,127.09,134.48,
20080619,131.97,130.62,131.59,
20080618,136.68,128.4,129.99,
20080617,134.01,129.52,131.35,
20080616,134.64,128.72,134.5,
20080613,134.86,131.03,133.89,
20080612,136.76,130.16,132.35,
20080611,136.4,127.61,134.51,
20080610,131.34,127.66,135.49,
20080609,134.86,130.71,135.66,
20080606,137.54,122.76,133.62,
20080605,122.3,117.87,122.23,
20080604,122.3,118.99,122.23,
20080603,124.34,122.23,126.19,
20080602,127.76,120.98,128.72,
20080530,127.38,120.01,127.83,
20080529,126.63,123.92,129.57,
20080528,131.04,120.82,128.92,
20080527,128.86,126.48,129.02,
20080526,131.53,126.49,129.81,
20080523,131.53,126.44,129.81,
20080522,130.85,128.97,128.99,
20080521,132.56,123.69,127.52,
20080520,129.09,118.45,123.81,
20080519,127.07,118.45,121.85,
20080516,126.33,118.45,123.06,
20080515,124.13,119.09,122.83,
20080514,124.24,119.4,121.25,
20080513,125.82,117.9,122.52,
20080512,124.23,120.2,122.2,
20080509,125.98,118.38,122.99,
20080508,123.71,116.48,119.56,
20080507,123.55,114.96,119.36,
20080506,121.87,113.25,114.94,
20080505,119.98,109.77,116.43,
20080502,116.34,106.79,111.81,
20080501,112.54,106.79,107.24,
20080430,113.48,106.79,109.87,
20080429,115.65,109.13,113.33,
20080428,118.77,109.97,115.9,
20080425,119.84,108.04,117.14,
20080424,117.25,109.57,114.44,
20080423,119.47,109.26,115.05,
20080422,119.4,108.2,113.55,
20080421,117.51,107.96,110.93,
20080418,116.7,105.83,110.9,
20080417,114.87,106.39,110.52,
20080416,114.94,105.16,110.03,
20080415,113.8,103.66,110.45,
20080414,111.77,101.66,108.46,
20080411,110.15,102.16,107.38,
20080410,110.12,102.58,107.3,
20080409,110.88,99.63,107.07,
20080408,108.49,100.51,104.91,
20080407,109.1,99.27,105.49,
20080404,106.24,96.96,102.41,
20080403,103.48,96.91,102.72,
20080402,104.79,95.27,99.11,
20080401,101,94.76,99.17,
20080331,101.61,97.66,102.72,
20080328,105.64,98.74,102.47,
20080327,107.59,98.75,103.96,
20080326,105.77,95.96,103,
20080325,101.69,94.75,99.97,
20080324,100.07,94.25,100.54,
20080320,102.4,94.03,100.09,
20080319,104.5,98.89,103.47,
20080318,109.44,97.3,106.75,
20080317,105.7,100.67,104.96,
20080314,110.23,100.18,109.78,
20080313,110.35,99.03,109.96,
20080312,109.94,97.99,109.08,
20080311,108.77,97.43,108.11,
20080310,107.93,95.6,106.39,
20080307,105.16,96.26,105.05,
20080306,105.48,96.14,103.7,
20080305,104.53,93.2,101.4,
20080304,99.53,95.61,98.88,
20080303,102.46,94.87,102.69,
20080229,101.85,94.82,101.39,
20080228,102.6,92.65,100.31,
20080227,99.64,94.46,98.95,
20080226,100.92,92.27,99.15,
20080225,99.43,92.21,97.83,
20080222,99.28,91.8,96.58,
20080221,98.21,93.12,98.12,
20080220,100.76,92.69,98.32,
20080219,100.04,91.61,97.22,
20080218,95.51,90.56,95.7,
20080215,95.51,90.44,97.05,
20080214,95.48,89.35,96.45,
20080213,93.29,88.64,94.51,
20080212,92.81,88.71,94.69,
20080211,93.61,84.2,95.31,
20080208,91.79,84.2,91.77,
20080207,87.5,84.2,88.17,
20080206,88.43,84.2,88.87,
20080205,88.45,85.69,89.97,
20080204,90.02,85.22,91.43,
20080201,88.99,87.2,91.58,
20080131,91.75,87.25,91.92,
20080130,92.35,87.89,93.02,
20080129,91.66,87.19,93.06,
20080128,91.02,85.51,91.3,
20080125,90.37,85.54,91.32,
20080124,90.03,83.38,88,
20080123,87.66,83.76,87.72,
20080122,89.87,81.84,88.22,
20080121,90.59,83.73,88.01,
20080118,90.59,84.83,90.11,
20080117,90.15,85.75,89.24,
20080116,90.85,85.71,88.88,
20080115,91.92,87.98,90.81,
20080114,94.24,86.64,93.06,
20080111,92.69,87.5,91.63,
20080110,93.77,88.73,93.03,
20080109,95.69,90.68,97.09,
20080108,96.35,90.12,96.78,
20080107,95.11,91.54,94.61,
20080104,97.94,92.29,97.23,
20080103,99.17,92.03,98.06,
20080102,99.64,89.29,97.41,
20071228,95.47,89.3,96.28,
20071227,96.14,88.02,94.42,
20071226,94.56,86.67,93.13,
20071224,93.24,85.91,91.67,
20071221,93.24,85.91,91.67,
20071220,90.88,85.78,91.36,
20071219,91.21,85.78,91.06,
20071218,90.51,86.68,90.71,
20071217,90.16,86.54,90.27,
20071214,92.27,87.31,91.97,
20071213,92.27,87.61,92.62,
20071212,94.41,84.49,91.74,
20071211,89.84,83.57,88.24,
20071210,88.29,83.62,88.28,
20071207,88.28,85.14,88.35,
20071206,90.25,82.66,88.81,
20071205,87.51,85.5,90.65,
20071204,88.64,84.53,90.13,
20071203,88.73,82.95,88.16,
20071130,88.73,84.06,88.77,
20071129,91.03,86.52,92.39,
20071128,90.64,86.85,92.17,
20071127,94.44,88.53,94.29,
20071126,97.78,90.1,95.45,
20071123,98.05,88.67,95.74,
20071122,98.47,89.07,94.79,
20071121,98.47,89.69,95.17,
20071120,98.34,87.4,94.59,
20071119,95.41,86.78,92.1,
20071116,95.12,85.15,91.81,
20071115,93.59,84.94,90.4,
20071114,93.7,84.18,90.85,
20071113,91.45,85.44,89.33,
20071112,95.06,87.26,91.83,
20071109,95.47,87.54,93.61,
20071108,95.4,88.83,94.84,
20071107,96.61,88.83,94.92,
20071106,96.34,86.53,94.43,
20071105,94.39,85.53,92.32,
20071102,95.79,85.05,92.26,
20071101,93.66,85.69,90.89,
20071031,94.45,81.3,89.96,
20071030,90.09,83.64,89.11,
20071029,93.62,83.41,89.83,
20071026,91.91,82.6,87.65,
20071025,92.79,80.53,85.06,
20071024,89.61,78.39,83.51,
20071023,86.71,78.87,82.29,
20071022,87.23,78.27,82.92,
20071019,88.54,79.59,84.67,
20071018,89.62,78.2,85.48,
20071017,87.3,78.37,85.92,
20071016,87.42,78.59,84.97,
20071015,86.14,76.57,83.12,
20071012,83.75,75.45,81.48,
20071011,83.08,74.82,81.46,
20071010,81.33,73.63,78.45,
20071009,80.27,72.25,78.47,
20071008,79.04,74.88,77.66,
20071005,81.18,74.52,79.44,
20071004,81.49,72.56,78.13,
20071003,79.85,73.12,78.71,
20071002,80.26,72.71,77.48,
20071001,80.3,74.53,78.56,
20070928,81.57,76.56,81.61,
20070927,82.86,74.88,79.62,
20070926,80.54,75.11,76.54,
20070925,81.8,75.9,77.23,
20070924,82.66,76.09,78.61,
20070921,82.9,76.07,79.71,
20070920,83.93,75.09,78.18,
20070919,81.71,74.87,78.48,
20070918,81.93,74.12,77.82,
20070917,80.62,72.99,77.51,
20070914,79.2,73.55,78.61,
20070913,80.09,73.79,78.19,
20070912,79.79,73.34,78.05,
20070911,78.11,72.21,77.07,
20070910,77.66,71.45,75.72,
20070907,76.64,71.13,75.85,
20070906,76.31,70.78,76.41,
20070905,75.89,70.32,75.43,
20070904,75.14,69.24,75.24,
20070903,74.07,69,74.37,
20070831,74.07,69.19,72.77,
20070830,73.49,68,72.15,
20070829,73.52,67.16,71.23,
20070828,71.79,67.69,71.16,
20070827,72.08,67.27,69.11,
20070824,71.47,66.57,69.91,
20070823,70.09,66.44,69.23,
20070822,69.34,66.37,67.68,
20070821,69.55,66.98,68.21,
20070820,71.2,67.01,68.71,
20070817,71.91,66.81,69.94,
20070816,70.91,66.58,69.06,
20070815,73.24,66.91,71.59,
20070814,72.36,66.36,69.54,
20070813,71.7,66.61,71.69,
20070810,71.43,66.92,69.88,
20070809,71.6,66.92,70.6,
20070808,72.23,66.92,71.02,
20070807,72.38,66.59,71.2,
20070806,71.92,68.66,72.84,
20070803,75.47,69.79,75.47,
20070802,76.88,69.2,76.22,
20070801,76.41,70.76,77.47,
20070731,78.23,69.45,77.62,
20070730,76.77,69.94,76.78,
20070727,77.05,69.71,77.11,
20070726,74.74,71.21,77.99,
20070725,76.12,69.53,75.69,
20070724,73.49,70.21,76.6,
20070723,74.54,71.04,78.31,
